770	Sift Science Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Sift Science Inc	San Francisco, CA 94111	Silicon Valley	siftscience.com		$18,000,000	3	Early Stage	IT Services	Sift Science Inc provides machine learning technology services.	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	Spark Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Spark Capital&Drill=2014-2	Union Square Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Union Square Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
771	Siftit Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Siftit Inc	Atlanta, GA 30324	Southeast	www.siftit.com		$3,500,000	1	Early Stage	Software	Provides a mobile technology platform for restaurants and suppliers.	TechOperators LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=TechOperators LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
772	Signal Sciences Corp	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Signal Sciences Corp	Los Angeles, CA 90001	LA/Orange County	www.signalsciences.com		$1,999,900	1	Startup/Seed	Software	Signal Sciences Corp is building software as a service platform.	Harrison Metal Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Harrison Metal Capital&Drill=2014-2	OReilly AlphaTech Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=OReilly AlphaTech Ventures LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
773	Signifyd Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Signifyd Inc	Santa Clara, CA 95054	Silicon Valley	www.signifyd.com		$2,014,000	2	Early Stage	IT Services	Signifyd Inc operates a risk and fraud prevention platform.	Resolute.VC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Resolute.VC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
774	Silicium Energy Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Silicium Energy Inc	Sunnyvale, CA 48109	Midwest	unknown		$500,000	2	Startup/Seed	Industrial/Energy	Operates in the semiconductor industry.	Khosla Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Khosla Ventures LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
775	Silkroad Technology Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Silkroad Technology Inc	Chicago, IL 60654	Midwest	www.silkroad.com		$4,137,000	9	Later Stage	Software	Provides cloud-based social talent management solutions	Foundation Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Foundation Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
776	Silverrail Technologies Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Silverrail Technologies Inc	Woburn, MA 01801	New England	www.silverrailtech.com		$39,800,000	6	Expansion	Retailing/Distribution	Silverrail Technologies Inc is a travel technology company.	Brook Venture Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Brook Venture Partners LLC&Drill=2014-2	Canaan Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Canaan Partners&Drill=2014-2	Mithril Capital Management LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Mithril Capital Management LLC&Drill=2014-2	Sutter Hill Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sutter Hill Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
777	SIM Partners Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SIM Partners Inc	Evanston, IL 60201	Midwest	www.simpartners.com		$8,000,000	1	Later Stage	Software	SIM Partners, Inc. makes marketing-software.	Jump Capital LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Jump Capital LLC&Drill=2014-2	River Cities Capital Funds	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=River Cities Capital Funds&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
778	SimpliSafe Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SimpliSafe Inc	Cambridge, MA 02141	New England	simplisafe.com		$57,000,000	1	Later Stage	Electronics/Instrumentation	SimpliSafe Inc manufactures home security systems.	Sequoia Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sequoia Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
779	SirionLabs Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SirionLabs Inc	Troy, MI 48084	Midwest	www.sirionlabs.com		$4,700,000	1	Early Stage	Software	SirionLabs Inc develops supplier management solution.	Sequoia Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sequoia Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
780	SitWith Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SitWith Inc	Pittsburgh, PA 15213	Midwest	sitwith.co		$25,000	1	Early Stage	Software	Operates as a social dining platform provider.	Innovation Works Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Innovation Works Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
781	Siva Power Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Siva Power Inc	San Jose, CA 95131	Silicon Valley	www.solexant.com		$15,000,000	7	Later Stage	Industrial/Energy	Solexant Corporation manufactures and supplies solar cells.	Acero Capital, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Acero Capital, L.P.&Drill=2014-2	DBL Investors	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=DBL Investors&Drill=2014-2	Trident Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Trident Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
782	Skinny Mom Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Skinny Mom Inc	Cincinnati, OH 45202	Midwest	skinnymom.com		$100,000	3	Early Stage	Media and Entertainment	Operates as a free, daily email newsletter and community Website.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
783	Skycatch Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Skycatch Inc	San Francisco, CA 94103	Silicon Valley	www.skycatch.com		$13,233,000	1	Early Stage	Industrial/Energy	Skycatch, Inc. offers unmanned aerial vehicles (UAVs).	Avalon Ventures, LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Avalon Ventures, LLC&Drill=2014-2	Sherpalo Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sherpalo Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
784	Skyhigh Networks Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Skyhigh Networks Inc	Cupertino, CA 95014	Silicon Valley	www.skyhighnetworks.com		$39,999,900	3	Early Stage	Software	Skyhigh Networks Inc develops security software for cloud computing.	Greylock Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Greylock Partners&Drill=2014-2	Sequoia Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sequoia Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
785	Skyonic Corp	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Skyonic Corp	Austin, TX 78746	Texas	www.skyonic.com		$12,500,000	4	Later Stage	Industrial/Energy	Provides green chemistry solutions for carbon management.	ConocoPhillips Technology Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=ConocoPhillips Technology Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
786	Smart Wire Grid, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Smart Wire Grid, Inc.	Oakland, CA 94612	Silicon Valley	www.smartwiregrid.com		$5,000,000	5	Expansion	Industrial/Energy	Produces technology solutions for the electric utility industry.	RiverVest Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=RiverVest Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
787	Smartling Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Smartling Inc	New York, NY 10016	NY Metro	www.smartling.com		$25,000,000	5	Expansion	Software	Smartling, Inc. provides translation services to Internet based businesses.	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	U.S. Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=U.S. Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
788	SmartPay Solutions LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SmartPay Solutions LLC	Southington, CT 06489	NY Metro	www.smartpayllc.com		$1,400,000	2	Early Stage	Software	SmartPay Solutions LLC provides cloud-based software solution.	Connecticut Innovations Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Connecticut Innovations Inc&Drill=2014-2	Stonehenge Growth Capital LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Stonehenge Growth Capital LLC&Drill=2014-2	TENNANT CAPITAL PARTNERS L L C	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=TENNANT CAPITAL PARTNERS L L C&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
789	Smartsheet.Com Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Smartsheet.Com Inc	Bellevue, WA 98004	Northwest	www.smartsheet.com		$35,000,000	6	Later Stage	Software	Smartsheetcom Inc provides collaboration and work management solutions.	Insight Venture Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Insight Venture Partners LLC&Drill=2014-2	Madrona Venture Group LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Madrona Venture Group LLC&Drill=2014-2	Sutter Hill Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sutter Hill Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
790	SmashFly Technologies Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SmashFly Technologies Inc	Stow, MA 01775	New England	smashfly.com		$9,000,000	1	Expansion	Software	SmashFly is a recruitment marketing platform.	Openview Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Openview Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
791	Smore	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Smore	Palo Alto, CA 94301	Silicon Valley	www.smore.com		$1,700,100	1	Early Stage	IT Services	Smore provides platform for creating single-page promotional websites.	Founders Co op	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Founders Co op&Drill=2014-2	Greylock Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Greylock Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
792	Smule Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Smule Inc	San Francisco, CA 94107	Silicon Valley	www.smule.com		$16,641,200	7	Expansion	Software	Smule Inc develops social music making applications.	Bessemer Venture Partners, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Bessemer Venture Partners, L.P.&Drill=2014-2	Granite Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Granite Ventures LLC&Drill=2014-2	Roth Capital Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Roth Capital Partners LLC&Drill=2014-2	Shasta Ventures L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Shasta Ventures L P&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
793	Snapretail Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Snapretail Inc	Pittsburgh, PA 15222	Midwest	www.snapretail.com		$750,000	4	Expansion	IT Services	SnapRetail Inc. develops online marketing tools for independent retailers.	Adams Capital Management L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Adams Capital Management L P&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
794	Social Finance Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Social Finance Inc	San Francisco, CA 94129	Silicon Valley	www.sofi.com		$79,995,200	3	Early Stage	Financial Services	Social Finance, Inc. is engaged in peer-to-peer lending.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
795	SocialFlow Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=SocialFlow Inc	New York, NY 10017	NY Metro	www.socialflow.com		$2,500,000	4	Expansion	IT Services	SocialFlow, Inc. offers social media marketing company.	AOL Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=AOL Ventures&Drill=2014-2	FAIRHAVEN CAPITAL PARTNERS L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=FAIRHAVEN CAPITAL PARTNERS L P&Drill=2014-2	Kirshenbaum Bond & Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Kirshenbaum Bond & Partners LLC&Drill=2014-2	Rand Capital Corporation	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Rand Capital Corporation&Drill=2014-2	Softbank Capital Partners L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Softbank Capital Partners L P&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
796	Solace Therapeutics Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Solace Therapeutics Inc	Framingham, MA 01701	New England	www.solacetx.com		$10,500,000	3	Later Stage	Medical Devices and Equipment	Solace Therapeutics, Inc. operates as a medical device company.	New Enterprise Associates, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=New Enterprise Associates, Inc.&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
797	Soldsie Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Soldsie Inc	San Francisco, CA 94110	Silicon Valley	www.soldsie.com		$4,000,000	3	Early Stage	Software	Soldsie, Inc. offers social commerce app.	500 Startups, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=500 Startups, L.P.&Drill=2014-2	BV e ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=BV e ventures&Drill=2014-2	Correlation Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Correlation Ventures&Drill=2014-2	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	Great Oaks Venture Capital LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Great Oaks Venture Capital LLC&Drill=2014-2	Lerer Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Lerer Ventures&Drill=2014-2	Softtech VC Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Softtech VC Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data
798	Solicore Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Solicore Inc	Lakeland, FL 33805	Southeast	www.solicore.com		$2,000,000	12	Later Stage	Electronics/Instrumentation	Solicore, Inc. develops lithium polymer batteries.	Advantage Capital Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Advantage Capital Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
799	Sols Systems Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Sols Systems Inc	New York, NY 10038	NY Metro	www.sols.co		$6,399,901	2	Early Stage	Medical Devices and Equipment	Sols Systems Inc manufactures three dimensional (3D) printed orthoses.	Felicis Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Felicis Ventures LLC&Drill=2014-2	Founders Fund, The	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Founders Fund, The&Drill=2014-2	Lux Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Lux Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
